file_id,region,condition,candidate_id,mechanism_cluster,dominant_mechanism,heldout_mean_rmse_mV,holdout_mean_pass_fraction,parameter,coordinate_type,value,lower_bound,upper_bound,below_lower_bound,above_upper_bound,within_lower_bound,within_upper_bound,bound_violation,range_source,range_basis,plausibility_status,identifiability_status,identifiability_source,identifiability_evidence,physiologically_interpretable,interpretation_guardrail,audit_scope
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,gki,raw,55.395969950039536,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,eps,raw,0.0034703605955441,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,gl_a,raw,1.9295761588097387e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,zth,raw,119.29009677898352,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,zs,raw,3.826224901709373,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,P_gap_eff,effective,1.318600900985154e-06,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,gamma_t_eff,effective,1.9606620200097796e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,gamma_s_eff,effective,0.0002718613935746,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_09,M3,Mixed,3.856499981726901,0.9982299068554926,volume_ratio_wa_wo,effective,7.516403083944953,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,gki,raw,2.7426860907857566,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,eps,raw,0.0045097190641534,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,gl_a,raw,1.518310190139503e-05,0.0001,50.0,True,False,False,True,below_lower_bound,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,out_of_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,zth,raw,122.86534765112997,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,zs,raw,0.0133565452074467,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,P_gap_eff,effective,5.9560247106864715e-08,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,gamma_t_eff,effective,1.9606620200097796e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,gamma_s_eff,effective,3.5005997606273915e-08,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA,DH,MFA,DH_2_MFA__cand_05,M2,Mixed,3.67165473046286,0.9905928968566228,volume_ratio_wa_wo,effective,1.581803085908141,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,gki,raw,15.02606686911535,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,eps,raw,0.0009342699405616,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,gl_a,raw,0.0089752129779071,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,zth,raw,61.55743845534446,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,zs,raw,0.0036167777684591,0.0001,5.0,False,False,True,True,none,broad_model_guardrail,gating slope/scale kept positive on modeled potassium-deviation scale,within_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,P_gap_eff,effective,1.0371045954247195e-05,1e-08,0.005,False,False,True,True,none,effective_coordinate_guardrail,interpretable product d × pk for gap coupling,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,gamma_t_eff,effective,2.8934988077977345e-05,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,transport effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,gamma_s_eff,effective,0.0002850183875843,1e-08,0.05,False,False,True,True,none,effective_coordinate_guardrail,syncytial effective coordinate normalized by volume/Faraday terms,within_range,weakly_identified,step03_profile_summary,flat_unbounded,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_01,M2,Mixed,2.3593961062757995,1.0,volume_ratio_wa_wo,effective,0.4129917266092934,0.001,1000.0,False,False,True,True,none,effective_coordinate_guardrail,cell/extracellular volume ratio effective coordinate,within_range,weakly_identified,step03_profile_summary,broad_valley,False,within broad range but Step 03 indicates weak/sloppy/broad identifiability,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_08,M3,Mixed,2.727054336546116,0.9999999815359922,gki,raw,15.02606686911535,1.0,300.0,False,False,True,True,none,broad_model_guardrail,Kir conductance kept within broad positive astrocyte-model scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_08,M3,Mixed,2.727054336546116,0.9999999815359922,eps,raw,0.0009342699405616,1e-05,0.2,False,False,True,True,none,broad_model_guardrail,extracellular exchange factor must be positive and sub-unity,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_08,M3,Mixed,2.727054336546116,0.9999999815359922,gl_a,raw,0.0089752129779071,0.0001,50.0,False,False,True,True,none,broad_model_guardrail,leak conductance kept positive and below dominant Kir scale,within_range,identifiable,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,True,within broad range and supported by available identifiability evidence,full_accepted_ensemble
DH_2_MFA_BA,DH,MFA_BA,DH_2_MFA_BA__cand_08,M3,Mixed,2.727054336546116,0.9999999815359922,zth,raw,61.55743845534446,0.001,5.0,False,True,True,False,above_upper_bound,broad_model_guardrail,gating threshold kept positive on modeled potassium-deviation scale,out_of_range,weakly_identified,step03_effective_parameter_map,Interpret only after profile/FIM support; weak profiles imply practical non-identifiability.,False,not physiologically interpretable because the value is outside the broad plausibility range or missing,full_accepted_ensemble
